   -0.890667       0.289443566702E+00
   -0.890000       0.290273485384E+00
   -0.889333       0.291100419229E+00
   -0.888667       0.291924393604E+00
   -0.888000       0.292745433497E+00
   -0.887333       0.293563563530E+00
   -0.886667       0.294378807964E+00
   -0.886000       0.295191190708E+00
   -0.885333       0.296000735322E+00
   -0.884667       0.296807465031E+00
   -0.884000       0.297611402725E+00
   -0.883333       0.298412570969E+00
   -0.882667       0.299210992010E+00
   -0.882000       0.300006687782E+00
   -0.881333       0.300799679913E+00
   -0.880667       0.301589989727E+00
   -0.880000       0.302377638259E+00
   -0.879333       0.303162646249E+00
   -0.878667       0.303945034159E+00
   -0.878000       0.304724822168E+00
   -0.877333       0.305502030187E+00
   -0.876667       0.306276677855E+00
   -0.876000       0.307048784551E+00
   -0.875333       0.307818369396E+00
   -0.874667       0.308585451258E+00
   -0.874000       0.309350048756E+00
   -0.873333       0.310112180266E+00
   -0.872667       0.310871863926E+00
   -0.872000       0.311629117636E+00
   -0.871333       0.312383959069E+00
   -0.870667       0.313136405669E+00
   -0.870000       0.313886474659E+00
   -0.869333       0.314634183043E+00
   -0.868667       0.315379547612E+00
   -0.868000       0.316122584943E+00
   -0.867333       0.316863311410E+00
   -0.866667       0.317601743179E+00
   -0.866000       0.318337896221E+00
   -0.865333       0.319071786308E+00
   -0.864667       0.319803429018E+00
   -0.864000       0.320532839741E+00
   -0.863333       0.321260033680E+00
   -0.862667       0.321985025854E+00
   -0.862000       0.322707831104E+00
   -0.861333       0.323428464091E+00
   -0.860667       0.324146939303E+00
   -0.860000       0.324863271057E+00
   -0.859333       0.325577473500E+00
   -0.858667       0.326289560616E+00
   -0.858000       0.326999546223E+00
   -0.857333       0.327707443980E+00
   -0.856667       0.328413267388E+00
   -0.856000       0.329117029793E+00
   -0.855333       0.329818744389E+00
   -0.854667       0.330518424218E+00
   -0.854000       0.331216082176E+00
   -0.853333       0.331911731012E+00
   -0.852667       0.332605383332E+00
   -0.852000       0.333297051602E+00
   -0.851333       0.333986748148E+00
   -0.850667       0.334674485160E+00
   -0.850000       0.335360274694E+00
   -0.849333       0.336044128673E+00
   -0.848667       0.336726058889E+00
   -0.848000       0.337406077008E+00
   -0.847333       0.338084194565E+00
   -0.846667       0.338760422976E+00
   -0.846000       0.339434773531E+00
   -0.845333       0.340107257400E+00
   -0.844667       0.340777885634E+00
   -0.844000       0.341446669167E+00
   -0.843333       0.342113618817E+00
   -0.842667       0.342778745289E+00
   -0.842000       0.343442059175E+00
   -0.841333       0.344103570957E+00
   -0.840667       0.344763291010E+00
   -0.840000       0.345421229598E+00
   -0.839333       0.346077396883E+00
   -0.838667       0.346731802920E+00
   -0.838000       0.347384457664E+00
   -0.837333       0.348035370966E+00
   -0.836667       0.348684552579E+00
   -0.836000       0.349332012157E+00
   -0.835333       0.349977759258E+00
   -0.834667       0.350621803343E+00
   -0.834000       0.351264153781E+00
   -0.833333       0.351904819844E+00
   -0.832667       0.352543810717E+00
   -0.832000       0.353181135491E+00
   -0.831333       0.353816803171E+00
   -0.830667       0.354450822670E+00
   -0.830000       0.355083202819E+00
   -0.829333       0.355713952361E+00
   -0.828667       0.356343079954E+00
   -0.828000       0.356970594173E+00
   -0.827333       0.357596503513E+00
   -0.826667       0.358220816386E+00
   -0.826000       0.358843541124E+00
   -0.825333       0.359464685981E+00
   -0.824667       0.360084259133E+00
   -0.824000       0.360702268679E+00
   -0.823333       0.361318722643E+00
   -0.822667       0.361933628972E+00
   -0.822000       0.362546995542E+00
   -0.821333       0.363158830154E+00
   -0.820667       0.363769140539E+00
   -0.820000       0.364377934355E+00
   -0.819333       0.364985219191E+00
   -0.818667       0.365591002568E+00
   -0.818000       0.366195291935E+00
   -0.817333       0.366798094678E+00
   -0.816667       0.367399418114E+00
   -0.816000       0.367999269494E+00
   -0.815333       0.368597656005E+00
   -0.814667       0.369194584771E+00
   -0.814000       0.369790062850E+00
   -0.813333       0.370384097240E+00
   -0.812667       0.370976694875E+00
   -0.812000       0.371567862630E+00
   -0.811333       0.372157607319E+00
   -0.810667       0.372745935697E+00
   -0.810000       0.373332854459E+00
   -0.809333       0.373918370243E+00
   -0.808667       0.374502489630E+00
   -0.808000       0.375085219143E+00
   -0.807333       0.375666565250E+00
   -0.806667       0.376246534365E+00
   -0.806000       0.376825132844E+00
   -0.805333       0.377402366992E+00
   -0.804667       0.377978243059E+00
   -0.804000       0.378552767244E+00
   -0.803333       0.379125945692E+00
   -0.802667       0.379697784498E+00
   -0.802000       0.380268289705E+00
   -0.801333       0.380837467307E+00
   -0.800667       0.381405323248E+00
   -0.800000       0.381971863421E+00
   -0.799333       0.382537093672E+00
   -0.798667       0.383101019801E+00
   -0.798000       0.383663647557E+00
   -0.797333       0.384224982644E+00
   -0.796667       0.384785030719E+00
   -0.796000       0.385343797395E+00
   -0.795333       0.385901288236E+00
   -0.794667       0.386457508765E+00
   -0.794000       0.387012464459E+00
   -0.793333       0.387566160750E+00
   -0.792667       0.388118603030E+00
   -0.792000       0.388669796645E+00
   -0.791333       0.389219746901E+00
   -0.790667       0.389768459060E+00
   -0.790000       0.390315938343E+00
   -0.789333       0.390862189932E+00
   -0.788667       0.391407218967E+00
   -0.788000       0.391951030547E+00
   -0.787333       0.392493629734E+00
   -0.786667       0.393035021548E+00
   -0.786000       0.393575210972E+00
   -0.785333       0.394114202950E+00
   -0.784667       0.394652002388E+00
   -0.784000       0.395188614155E+00
   -0.783333       0.395724043083E+00
   -0.782667       0.396258293966E+00
   -0.782000       0.396791371563E+00
   -0.781333       0.397323280596E+00
   -0.780667       0.397854025752E+00
   -0.780000       0.398383611683E+00
   -0.779333       0.398912043005E+00
   -0.778667       0.399439324302E+00
   -0.778000       0.399965460122E+00
   -0.777333       0.400490454978E+00
   -0.776667       0.401014313352E+00
   -0.776000       0.401537039693E+00
   -0.775333       0.402058638415E+00
   -0.774667       0.402579113902E+00
   -0.774000       0.403098470504E+00
   -0.773333       0.403616712541E+00
   -0.772667       0.404133844300E+00
   -0.772000       0.404649870038E+00
   -0.771333       0.405164793981E+00
   -0.770667       0.405678620325E+00
   -0.770000       0.406191353235E+00
   -0.769333       0.406702996847E+00
   -0.768667       0.407213555266E+00
   -0.768000       0.407723032568E+00
   -0.767333       0.408231432803E+00
   -0.766667       0.408738759988E+00
   -0.766000       0.409245018116E+00
   -0.765333       0.409750211147E+00
   -0.764667       0.410254343017E+00
   -0.764000       0.410757417633E+00
   -0.763333       0.411259438874E+00
   -0.762667       0.411760410595E+00
   -0.762000       0.412260336620E+00
   -0.761333       0.412759220750E+00
   -0.760667       0.413257066757E+00
   -0.760000       0.413753878389E+00
   -0.759333       0.414249659368E+00
   -0.758667       0.414744413390E+00
   -0.758000       0.415238144125E+00
   -0.757333       0.415730855219E+00
   -0.756667       0.416222550294E+00
   -0.756000       0.416713232946E+00
   -0.755333       0.417202906747E+00
   -0.754667       0.417691575246E+00
   -0.754000       0.418179241966E+00
   -0.753333       0.418665910408E+00
   -0.752667       0.419151584049E+00
   -0.752000       0.419636266344E+00
   -0.751333       0.420119960724E+00
   -0.750667       0.420602670597E+00
   -0.750000       0.421084399348E+00
   -0.749333       0.421565150341E+00
   -0.748667       0.422044926918E+00
   -0.748000       0.422523732397E+00
   -0.747333       0.423001570077E+00
   -0.746667       0.423478443233E+00
   -0.746000       0.423954355121E+00
   -0.745333       0.424429308973E+00
   -0.744667       0.424903308003E+00
   -0.744000       0.425376355402E+00
   -0.743333       0.425848454341E+00
   -0.742667       0.426319607973E+00
   -0.742000       0.426789819426E+00
   -0.741333       0.427259091813E+00
   -0.740667       0.427727428223E+00
   -0.740000       0.428194831729E+00
   -0.739333       0.428661305381E+00
   -0.738667       0.429126852212E+00
   -0.738000       0.429591475235E+00
   -0.737333       0.430055177445E+00
   -0.736667       0.430517961816E+00
   -0.736000       0.430979831305E+00
   -0.735333       0.431440788852E+00
   -0.734667       0.431900837375E+00
   -0.734000       0.432359979776E+00
   -0.733333       0.432818218939E+00
   -0.732667       0.433275557730E+00
   -0.732000       0.433731998996E+00
   -0.731333       0.434187545570E+00
   -0.730667       0.434642200263E+00
   -0.730000       0.435095965871E+00
   -0.729333       0.435548845174E+00
   -0.728667       0.436000840933E+00
   -0.728000       0.436451955894E+00
   -0.727333       0.436902192784E+00
   -0.726667       0.437351554315E+00
   -0.726000       0.437800043184E+00
   -0.725333       0.438247662068E+00
   -0.724667       0.438694413631E+00
   -0.724000       0.439140300521E+00
   -0.723333       0.439585325368E+00
   -0.722667       0.440029490788E+00
   -0.722000       0.440472799381E+00
   -0.721333       0.440915253730E+00
   -0.720667       0.441356856406E+00
   -0.720000       0.441797609963E+00
   -0.719333       0.442237516938E+00
   -0.718667       0.442676579856E+00
   -0.718000       0.443114801226E+00
   -0.717333       0.443552183542E+00
   -0.716667       0.443988729284E+00
   -0.716000       0.444424440917E+00
   -0.715333       0.444859320891E+00
   -0.714667       0.445293371645E+00
   -0.714000       0.445726595600E+00
   -0.713333       0.446158995164E+00
   -0.712667       0.446590572732E+00
   -0.712000       0.447021330685E+00
   -0.711333       0.447451271391E+00
   -0.710667       0.447880397202E+00
   -0.710000       0.448308710458E+00
   -0.709333       0.448736213488E+00
   -0.708667       0.449162908602E+00
   -0.708000       0.449588798104E+00
   -0.707333       0.450013884278E+00
   -0.706667       0.450438169400E+00
   -0.706000       0.450861655732E+00
   -0.705333       0.451284345522E+00
   -0.704667       0.451706241006E+00
   -0.704000       0.452127344408E+00
   -0.703333       0.452547657938E+00
   -0.702667       0.452967183796E+00
   -0.702000       0.453385924169E+00
   -0.701333       0.453803881230E+00
   -0.700667       0.454221057142E+00
   -0.700000       0.454637454056E+00
   -0.699333       0.455053074109E+00
   -0.698667       0.455467919429E+00
   -0.698000       0.455881992130E+00
   -0.697333       0.456295294316E+00
   -0.696667       0.456707828078E+00
   -0.696000       0.457119595498E+00
   -0.695333       0.457530598644E+00
   -0.694667       0.457940839574E+00
   -0.694000       0.458350320334E+00
   -0.693333       0.458759042961E+00
   -0.692667       0.459167009478E+00
   -0.692000       0.459574221900E+00
   -0.691333       0.459980682228E+00
   -0.690667       0.460386392456E+00
   -0.690000       0.460791354564E+00
   -0.689333       0.461195570523E+00
   -0.688667       0.461599042294E+00
   -0.688000       0.462001771825E+00
   -0.687333       0.462403761057E+00
   -0.686667       0.462805011918E+00
   -0.686000       0.463205526327E+00
   -0.685333       0.463605306193E+00
   -0.684667       0.464004353415E+00
   -0.684000       0.464402669881E+00
   -0.683333       0.464800257470E+00
   -0.682667       0.465197118050E+00
   -0.682000       0.465593253482E+00
   -0.681333       0.465988665613E+00
   -0.680667       0.466383356284E+00
   -0.680000       0.466777327325E+00
   -0.679333       0.467170580556E+00
   -0.678667       0.467563117789E+00
   -0.678000       0.467954940826E+00
   -0.677333       0.468346051459E+00
   -0.676667       0.468736451471E+00
   -0.676000       0.469126142636E+00
   -0.675333       0.469515126720E+00
   -0.674667       0.469903405478E+00
   -0.674000       0.470290980658E+00
   -0.673333       0.470677853997E+00
   -0.672667       0.471064027224E+00
   -0.672000       0.471449502061E+00
   -0.671333       0.471834280218E+00
   -0.670667       0.472218363400E+00
   -0.670000       0.472601753299E+00
   -0.669333       0.472984451602E+00
   -0.668667       0.473366459987E+00
   -0.668000       0.473747780122E+00
   -0.667333       0.474128413669E+00
   -0.666667       0.474508362278E+00
   -0.666000       0.474887627595E+00
   -0.665333       0.475266211255E+00
   -0.664667       0.475644114885E+00
   -0.664000       0.476021340106E+00
   -0.663333       0.476397888529E+00
   -0.662667       0.476773761758E+00
   -0.662000       0.477148961387E+00
   -0.661333       0.477523489005E+00
   -0.660667       0.477897346193E+00
   -0.660000       0.478270534521E+00
   -0.659333       0.478643055555E+00
   -0.658667       0.479014910851E+00
   -0.658000       0.479386101959E+00
   -0.657333       0.479756630420E+00
   -0.656667       0.480126497768E+00
   -0.656000       0.480495705531E+00
   -0.655333       0.480864255227E+00
   -0.654667       0.481232148368E+00
   -0.654000       0.481599386460E+00
   -0.653333       0.481965970998E+00
   -0.652667       0.482331903474E+00
   -0.652000       0.482697185371E+00
   -0.651333       0.483061818164E+00
   -0.650667       0.483425803322E+00
   -0.650000       0.483789142307E+00
   -0.649333       0.484151836573E+00
   -0.648667       0.484513887569E+00
   -0.648000       0.484875296736E+00
   -0.647333       0.485236065507E+00
   -0.646667       0.485596195310E+00
   -0.646000       0.485955687566E+00
   -0.645333       0.486314543688E+00
   -0.644667       0.486672765084E+00
   -0.644000       0.487030353154E+00
   -0.643333       0.487387309292E+00
   -0.642667       0.487743634885E+00
   -0.642000       0.488099331315E+00
   -0.641333       0.488454399956E+00
   -0.640667       0.488808842176E+00
   -0.640000       0.489162659337E+00
   -0.639333       0.489515852794E+00
   -0.638667       0.489868423896E+00
   -0.638000       0.490220373986E+00
   -0.637333       0.490571704401E+00
   -0.636667       0.490922416471E+00
   -0.636000       0.491272511520E+00
   -0.635333       0.491621990866E+00
   -0.634667       0.491970855822E+00
   -0.634000       0.492319107694E+00
   -0.633333       0.492666747782E+00
   -0.632667       0.493013777379E+00
   -0.632000       0.493360197775E+00
   -0.631333       0.493706010252E+00
   -0.630667       0.494051216085E+00
   -0.630000       0.494395816547E+00
   -0.629333       0.494739812901E+00
   -0.628667       0.495083206407E+00
   -0.628000       0.495425998320E+00
   -0.627333       0.495768189885E+00
   -0.626667       0.496109782347E+00
   -0.626000       0.496450776941E+00
   -0.625333       0.496791174899E+00
   -0.624667       0.497130977446E+00
   -0.624000       0.497470185802E+00
   -0.623333       0.497808801182E+00
   -0.622667       0.498146824795E+00
   -0.622000       0.498484257846E+00
   -0.621333       0.498821101532E+00
   -0.620667       0.499157357047E+00
   -0.620000       0.499493025578E+00
   -0.619333       0.499828108308E+00
   -0.618667       0.500162606415E+00
   -0.618000       0.500496521071E+00
   -0.617333       0.500829853442E+00
   -0.616667       0.501162604690E+00
   -0.616000       0.501494775973E+00
   -0.615333       0.501826368442E+00
   -0.614667       0.502157383244E+00
   -0.614000       0.502487821520E+00
   -0.613333       0.502817684406E+00
   -0.612667       0.503146973036E+00
   -0.612000       0.503475688534E+00
   -0.611333       0.503803832024E+00
   -0.610667       0.504131404621E+00
   -0.610000       0.504458407439E+00
   -0.609333       0.504784841585E+00
   -0.608667       0.505110708160E+00
   -0.608000       0.505436008264E+00
   -0.607333       0.505760742988E+00
   -0.606667       0.506084913422E+00
   -0.606000       0.506408520648E+00
   -0.605333       0.506731565747E+00
   -0.604667       0.507054049791E+00
   -0.604000       0.507375973852E+00
   -0.603333       0.507697338995E+00
   -0.602667       0.508018146279E+00
   -0.602000       0.508338396762E+00
   -0.601333       0.508658091495E+00
   -0.600667       0.508977231524E+00
   -0.600000       0.509295817894E+00
   -0.599333       0.509613851642E+00
   -0.598667       0.509931333802E+00
   -0.598000       0.510248265405E+00
   -0.597333       0.510564647474E+00
   -0.596667       0.510880481031E+00
   -0.596000       0.511195767094E+00
   -0.595333       0.511510506673E+00
   -0.594667       0.511824700778E+00
   -0.594000       0.512138350412E+00
   -0.593333       0.512451456575E+00
   -0.592667       0.512764020263E+00
   -0.592000       0.513076042467E+00
   -0.591333       0.513387524174E+00
   -0.590667       0.513698466367E+00
   -0.590000       0.514008870026E+00
   -0.589333       0.514318736126E+00
   -0.588667       0.514628065638E+00
   -0.588000       0.514936859528E+00
   -0.587333       0.515245118760E+00
   -0.586667       0.515552844292E+00
   -0.586000       0.515860037081E+00
   -0.585333       0.516166698077E+00
   -0.584667       0.516472828226E+00
   -0.584000       0.516778428474E+00
   -0.583333       0.517083499759E+00
   -0.582667       0.517388043017E+00
   -0.582000       0.517692059179E+00
   -0.581333       0.517995549174E+00
   -0.580667       0.518298513927E+00
   -0.580000       0.518600954357E+00
   -0.579333       0.518902871382E+00
   -0.578667       0.519204265914E+00
   -0.578000       0.519505138863E+00
   -0.577333       0.519805491135E+00
   -0.576667       0.520105323632E+00
   -0.576000       0.520404637252E+00
   -0.575333       0.520703432889E+00
   -0.574667       0.521001711436E+00
   -0.574000       0.521299473779E+00
   -0.573333       0.521596720803E+00
   -0.572667       0.521893453389E+00
   -0.572000       0.522189672412E+00
   -0.571333       0.522485378748E+00
   -0.570667       0.522780573265E+00
   -0.570000       0.523075256830E+00
   -0.569333       0.523369430307E+00
   -0.568667       0.523663094554E+00
   -0.568000       0.523956250429E+00
   -0.567333       0.524248898784E+00
   -0.566667       0.524541040468E+00
   -0.566000       0.524832676328E+00
   -0.565333       0.525123807206E+00
   -0.564667       0.525414433942E+00
   -0.564000       0.525704557372E+00
   -0.563333       0.525994178329E+00
   -0.562667       0.526283297641E+00
   -0.562000       0.526571916137E+00
   -0.561333       0.526860034638E+00
   -0.560667       0.527147653964E+00
   -0.560000       0.527434774933E+00
   -0.559333       0.527721398357E+00
   -0.558667       0.528007525047E+00
   -0.558000       0.528293155809E+00
   -0.557333       0.528578291449E+00
   -0.556667       0.528862932766E+00
   -0.556000       0.529147080558E+00
   -0.555333       0.529430735621E+00
   -0.554667       0.529713898745E+00
   -0.554000       0.529996570719E+00
   -0.553333       0.530278752329E+00
   -0.552667       0.530560444357E+00
   -0.552000       0.530841647582E+00
   -0.551333       0.531122362780E+00
   -0.550667       0.531402590726E+00
   -0.550000       0.531682332189E+00
   -0.549333       0.531961587937E+00
   -0.548667       0.532240358735E+00
   -0.548000       0.532518645344E+00
   -0.547333       0.532796448523E+00
   -0.546667       0.533073769027E+00
   -0.546000       0.533350607610E+00
   -0.545333       0.533626965022E+00
   -0.544667       0.533902842009E+00
   -0.544000       0.534178239317E+00
   -0.543333       0.534453157686E+00
   -0.542667       0.534727597856E+00
   -0.542000       0.535001560562E+00
   -0.541333       0.535275046537E+00
   -0.540667       0.535548056512E+00
   -0.540000       0.535820591214E+00
   -0.539333       0.536092651368E+00
   -0.538667       0.536364237697E+00
   -0.538000       0.536635350920E+00
   -0.537333       0.536905991752E+00
   -0.536667       0.537176160910E+00
   -0.536000       0.537445859103E+00
   -0.535333       0.537715087040E+00
   -0.534667       0.537983845427E+00
   -0.534000       0.538252134969E+00
   -0.533333       0.538519956365E+00
   -0.532667       0.538787310313E+00
   -0.532000       0.539054197509E+00
   -0.531333       0.539320618647E+00
   -0.530667       0.539586574416E+00
   -0.530000       0.539852065504E+00
   -0.529333       0.540117092596E+00
   -0.528667       0.540381656376E+00
   -0.528000       0.540645757523E+00
   -0.527333       0.540909396714E+00
   -0.526667       0.541172574626E+00
   -0.526000       0.541435291930E+00
   -0.525333       0.541697549298E+00
   -0.524667       0.541959347395E+00
   -0.524000       0.542220686889E+00
   -0.523333       0.542481568441E+00
   -0.522667       0.542741992712E+00
   -0.522000       0.543001960360E+00
   -0.521333       0.543261472041E+00
   -0.520667       0.543520528407E+00
   -0.520000       0.543779130109E+00
   -0.519333       0.544037277796E+00
   -0.518667       0.544294972113E+00
   -0.518000       0.544552213705E+00
   -0.517333       0.544809003212E+00
   -0.516667       0.545065341274E+00
   -0.516000       0.545321228527E+00
   -0.515333       0.545576665605E+00
   -0.514667       0.545831653141E+00
   -0.514000       0.546086191764E+00
   -0.513333       0.546340282101E+00
   -0.512667       0.546593924779E+00
   -0.512000       0.546847120419E+00
   -0.511333       0.547099869642E+00
   -0.510667       0.547352173068E+00
   -0.510000       0.547604031311E+00
   -0.509333       0.547855444986E+00
   -0.508667       0.548106414705E+00
   -0.508000       0.548356941077E+00
   -0.507333       0.548607024710E+00
   -0.506667       0.548856666209E+00
   -0.506000       0.549105866176E+00
   -0.505333       0.549354625214E+00
   -0.504667       0.549602943919E+00
   -0.504000       0.549850822890E+00
   -0.503333       0.550098262720E+00
   -0.502667       0.550345264003E+00
   -0.502000       0.550591827327E+00
   -0.501333       0.550837953281E+00
   -0.500667       0.551083642451E+00
   -0.500000       0.551328895422E+00
   -0.499333       0.551573712774E+00
   -0.498667       0.551818095088E+00
   -0.498000       0.552062042942E+00
   -0.497333       0.552305556911E+00
   -0.496667       0.552548637568E+00
   -0.496000       0.552791285486E+00
   -0.495333       0.553033501234E+00
   -0.494667       0.553275285380E+00
   -0.494000       0.553516638489E+00
   -0.493333       0.553757561125E+00
   -0.492667       0.553998053849E+00
   -0.492000       0.554238117221E+00
   -0.491333       0.554477751799E+00
   -0.490667       0.554716958138E+00
   -0.490000       0.554955736793E+00
   -0.489333       0.555194088314E+00
   -0.488667       0.555432013253E+00
   -0.488000       0.555669512156E+00
   -0.487333       0.555906585571E+00
   -0.486667       0.556143234040E+00
   -0.486000       0.556379458107E+00
   -0.485333       0.556615258311E+00
   -0.484667       0.556850635191E+00
   -0.484000       0.557085589284E+00
   -0.483333       0.557320121125E+00
   -0.482667       0.557554231245E+00
   -0.482000       0.557787920177E+00
   -0.481333       0.558021188449E+00
   -0.480667       0.558254036589E+00
   -0.480000       0.558486465122E+00
   -0.479333       0.558718474572E+00
   -0.478667       0.558950065461E+00
   -0.478000       0.559181238308E+00
   -0.477333       0.559411993633E+00
   -0.476667       0.559642331951E+00
   -0.476000       0.559872253777E+00
   -0.475333       0.560101759625E+00
   -0.474667       0.560330850004E+00
   -0.474000       0.560559525425E+00
   -0.473333       0.560787786396E+00
   -0.472667       0.561015633422E+00
   -0.472000       0.561243067007E+00
   -0.471333       0.561470087653E+00
   -0.470667       0.561696695862E+00
   -0.470000       0.561922892133E+00
   -0.469333       0.562148676962E+00
   -0.468667       0.562374050845E+00
   -0.468000       0.562599014277E+00
   -0.467333       0.562823567748E+00
   -0.466667       0.563047711751E+00
   -0.466000       0.563271446773E+00
   -0.465333       0.563494773301E+00
   -0.464667       0.563717691822E+00
   -0.464000       0.563940202819E+00
   -0.463333       0.564162306774E+00
   -0.462667       0.564384004168E+00
   -0.462000       0.564605295480E+00
   -0.461333       0.564826181187E+00
   -0.460667       0.565046661764E+00
   -0.460000       0.565266737686E+00
   -0.459333       0.565486409426E+00
   -0.458667       0.565705677453E+00
   -0.458000       0.565924542238E+00
   -0.457333       0.566143004248E+00
   -0.456667       0.566361063948E+00
   -0.456000       0.566578721805E+00
   -0.455333       0.566795978280E+00
   -0.454667       0.567012833834E+00
   -0.454000       0.567229288929E+00
   -0.453333       0.567445344021E+00
   -0.452667       0.567660999569E+00
   -0.452000       0.567876256026E+00
